Time,SensorTimestamp,Value,Sensor
1582,1.13747964E14,360234.0,MAX86915 RED
1583,1.13747973E14,372878.0,MAX86915 IR
1583,1.13747973E14,360284.0,MAX86915 RED
1584,1.13747989E14,372896.0,MAX86915 IR
1584,1.13747989E14,360293.0,MAX86915 RED
1585,1.13747998E14,372872.0,MAX86915 IR
1585,1.13747998E14,360212.0,MAX86915 RED
1586,1.13748006E14,372852.0,MAX86915 IR
1586,1.13748006E14,360222.0,MAX86915 RED
1587,1.13748015E14,372854.0,MAX86915 IR
1587,1.13748015E14,360275.0,MAX86915 RED
1588,1.13748023E14,372855.0,MAX86915 IR
1588,1.13748023E14,360218.0,MAX86915 RED
1589,1.13748031E14,372917.0,MAX86915 IR
1589,1.13748031E14,360283.0,MAX86915 RED
1590,1.13748048E14,372931.0,MAX86915 IR
1590,1.13748048E14,360242.0,MAX86915 RED
1591,1.13748056E14,372961.0,MAX86915 IR
1591,1.13748056E14,360277.0,MAX86915 RED
1592,1.13748065E14,373032.0,MAX86915 IR
1592,1.13748065E14,360332.0,MAX86915 RED
1593,1.13748073E14,373177.0,MAX86915 IR
1593,1.13748073E14,360408.0,MAX86915 RED
1594,1.13748082E14,373372.0,MAX86915 IR
1594,1.13748082E14,360489.0,MAX86915 RED
1595,1.13748098E14,373562.0,MAX86915 IR
1595,1.13748098E14,360607.0,MAX86915 RED
1596,1.13748107E14,373718.0,MAX86915 IR
1596,1.13748107E14,360640.0,MAX86915 RED
1597,1.13748115E14,373868.0,MAX86915 IR
1597,1.13748115E14,360756.0,MAX86915 RED
1598,1.13748124E14,373994.0,MAX86915 IR
1598,1.13748124E14,360822.0,MAX86915 RED
1599,1.13748132E14,374105.0,MAX86915 IR
1599,1.13748132E14,360898.0,MAX86915 RED
1600,1.13748149E14,374245.0,MAX86915 IR
1600,1.13748149E14,360983.0,MAX86915 RED
1601,1.13748157E14,374340.0,MAX86915 IR
1601,1.13748157E14,361005.0,MAX86915 RED
1602,1.13748166E14,374409.0,MAX86915 IR
1602,1.13748166E14,361079.0,MAX86915 RED
1603,1.13748174E14,374436.0,MAX86915 IR
1603,1.13748174E14,361037.0,MAX86915 RED
1604,1.13748182E14,374475.0,MAX86915 IR
1604,1.13748182E14,361023.0,MAX86915 RED
1605,1.13748199E14,374438.0,MAX86915 IR
1605,1.13748199E14,361038.0,MAX86915 RED
1606,1.13748207E14,374531.0,MAX86915 IR
1606,1.13748207E14,361021.0,MAX86915 RED
1607,1.13748216E14,374529.0,MAX86915 IR
1607,1.13748216E14,361026.0,MAX86915 RED
1608,1.13748224E14,374581.0,MAX86915 IR
1608,1.13748224E14,361081.0,MAX86915 RED
1609,1.13748233E14,374657.0,MAX86915 IR
1609,1.13748233E14,361124.0,MAX86915 RED
1610,1.13748241E14,374695.0,MAX86915 IR
1610,1.13748241E14,361145.0,MAX86915 RED
1611,1.13748258E14,374797.0,MAX86915 IR
1611,1.13748258E14,361131.0,MAX86915 RED
1612,1.13748266E14,374850.0,MAX86915 IR
1612,1.13748266E14,361210.0,MAX86915 RED
1613,1.13748275E14,374886.0,MAX86915 IR
1613,1.13748275E14,361219.0,MAX86915 RED
1614,1.13748283E14,374909.0,MAX86915 IR
1614,1.13748283E14,361274.0,MAX86915 RED
1615,1.13748291E14,375001.0,MAX86915 IR
1615,1.13748291E14,361287.0,MAX86915 RED
1616,1.13748308E14,375020.0,MAX86915 IR
1616,1.13748308E14,361261.0,MAX86915 RED
1617,1.13748317E14,375007.0,MAX86915 IR
1617,1.13748317E14,361241.0,MAX86915 RED
1618,1.13748325E14,375046.0,MAX86915 IR
1618,1.13748325E14,361272.0,MAX86915 RED
1619,1.13748333E14,375021.0,MAX86915 IR
1619,1.13748333E14,361273.0,MAX86915 RED
1620,1.13748342E14,375032.0,MAX86915 IR
1620,1.13748342E14,361240.0,MAX86915 RED
1621,1.13748358E14,375049.0,MAX86915 IR
1621,1.13748358E14,361271.0,MAX86915 RED
1622,1.13748367E14,374979.0,MAX86915 IR
1622,1.13748367E14,361207.0,MAX86915 RED
1623,1.13748375E14,374999.0,MAX86915 IR
1623,1.13748375E14,361204.0,MAX86915 RED
1624,1.13748384E14,375063.0,MAX86915 IR
1624,1.13748384E14,361221.0,MAX86915 RED
1625,1.13748392E14,375097.0,MAX86915 IR
1625,1.13748392E14,361275.0,MAX86915 RED
1626,1.137484E14,375152.0,MAX86915 IR
1626,1.137484E14,361299.0,MAX86915 RED
1627,1.13748417E14,375219.0,MAX86915 IR
1627,1.13748417E14,361354.0,MAX86915 RED
1628,1.13748426E14,375304.0,MAX86915 IR
1628,1.13748426E14,361372.0,MAX86915 RED
1629,1.13748434E14,375358.0,MAX86915 IR
1629,1.13748434E14,361402.0,MAX86915 RED
1630,1.13748442E14,375524.0,MAX86915 IR
1630,1.13748442E14,361517.0,MAX86915 RED
1631,1.13748451E14,375592.0,MAX86915 IR
1631,1.13748451E14,361549.0,MAX86915 RED
1632,1.13748468E14,375697.0,MAX86915 IR
1632,1.13748468E14,361610.0,MAX86915 RED
1633,1.13748476E14,375810.0,MAX86915 IR
1633,1.13748476E14,361612.0,MAX86915 RED
1634,1.13748484E14,375899.0,MAX86915 IR
1634,1.13748484E14,361701.0,MAX86915 RED
1635,1.13748493E14,376010.0,MAX86915 IR
1635,1.13748493E14,361785.0,MAX86915 RED
1636,1.13748501E14,376098.0,MAX86915 IR
1636,1.13748501E14,361791.0,MAX86915 RED
1637,1.13748518E14,376184.0,MAX86915 IR
1637,1.13748518E14,361889.0,MAX86915 RED
1638,1.13748526E14,376281.0,MAX86915 IR
1638,1.13748526E14,361941.0,MAX86915 RED
1639,1.13748535E14,376333.0,MAX86915 IR
1639,1.13748535E14,361952.0,MAX86915 RED
1640,1.13748543E14,376336.0,MAX86915 IR
1640,1.13748543E14,361975.0,MAX86915 RED
1641,1.13748551E14,376338.0,MAX86915 IR
1641,1.13748551E14,361946.0,MAX86915 RED
1642,1.13748568E14,376354.0,MAX86915 IR
1642,1.13748568E14,361966.0,MAX86915 RED
1643,1.13748577E14,376377.0,MAX86915 IR
1643,1.13748577E14,361966.0,MAX86915 RED
1644,1.13748585E14,376361.0,MAX86915 IR
1644,1.13748585E14,361962.0,MAX86915 RED
1645,1.13748593E14,376359.0,MAX86915 IR
1645,1.13748593E14,361967.0,MAX86915 RED
1646,1.13748602E14,376378.0,MAX86915 IR
1646,1.13748602E14,361936.0,MAX86915 RED
1647,1.1374861E14,376429.0,MAX86915 IR
1647,1.1374861E14,362013.0,MAX86915 RED
1648,1.13748627E14,376485.0,MAX86915 IR
1648,1.13748627E14,362016.0,MAX86915 RED
1649,1.13748635E14,376519.0,MAX86915 IR
1649,1.13748635E14,362060.0,MAX86915 RED
1650,1.13748644E14,376579.0,MAX86915 IR
1650,1.13748644E14,362030.0,MAX86915 RED
1651,1.13748652E14,376632.0,MAX86915 IR
1651,1.13748652E14,362093.0,MAX86915 RED
1652,1.1374866E14,376644.0,MAX86915 IR
1652,1.1374866E14,362080.0,MAX86915 RED
1653,1.13748677E14,376670.0,MAX86915 IR
1653,1.13748677E14,362048.0,MAX86915 RED
1654,1.13748686E14,376692.0,MAX86915 IR
1654,1.13748686E14,362064.0,MAX86915 RED
1655,1.13748694E14,376690.0,MAX86915 IR
1655,1.13748694E14,362087.0,MAX86915 RED
1656,1.13748702E14,376711.0,MAX86915 IR
1656,1.13748702E14,362099.0,MAX86915 RED
1657,1.13748711E14,376716.0,MAX86915 IR
1657,1.13748711E14,362104.0,MAX86915 RED
1658,1.13748728E14,376780.0,MAX86915 IR
1658,1.13748728E14,362095.0,MAX86915 RED
1659,1.13748736E14,376782.0,MAX86915 IR
1659,1.13748736E14,362111.0,MAX86915 RED
1660,1.13748744E14,376791.0,MAX86915 IR
1660,1.13748744E14,362177.0,MAX86915 RED
1661,1.13748753E14,376804.0,MAX86915 IR
1661,1.13748753E14,362148.0,MAX86915 RED
1662,1.13748761E14,376854.0,MAX86915 IR
1662,1.13748761E14,362194.0,MAX86915 RED
1663,1.13748778E14,376835.0,MAX86915 IR
1663,1.13748778E14,362123.0,MAX86915 RED
1664,1.13748786E14,376836.0,MAX86915 IR
1664,1.13748786E14,362207.0,MAX86915 RED
1665,1.13748795E14,376853.0,MAX86915 IR
1665,1.13748795E14,362157.0,MAX86915 RED
1666,1.13748803E14,376842.0,MAX86915 IR
1666,1.13748803E14,362176.0,MAX86915 RED
1667,1.13748811E14,376854.0,MAX86915 IR
1667,1.13748811E14,362158.0,MAX86915 RED
1668,1.1374882E14,376902.0,MAX86915 IR
1668,1.1374882E14,362189.0,MAX86915 RED
1669,1.13748837E14,377032.0,MAX86915 IR
1669,1.13748837E14,362292.0,MAX86915 RED
1670,1.13748845E14,377127.0,MAX86915 IR
1670,1.13748845E14,362318.0,MAX86915 RED
1671,1.13748853E14,377250.0,MAX86915 IR
1671,1.13748853E14,362376.0,MAX86915 RED
1672,1.13748862E14,377292.0,MAX86915 IR
1672,1.13748862E14,362405.0,MAX86915 RED
1673,1.1374887E14,377378.0,MAX86915 IR
1673,1.1374887E14,362478.0,MAX86915 RED
1674,1.13748887E14,377461.0,MAX86915 IR
1674,1.13748887E14,362542.0,MAX86915 RED
1675,1.13748895E14,377557.0,MAX86915 IR
1675,1.13748895E14,362633.0,MAX86915 RED
1676,1.13748904E14,377640.0,MAX86915 IR
1676,1.13748904E14,362625.0,MAX86915 RED
1677,1.13748912E14,377650.0,MAX86915 IR
1677,1.13748912E14,362680.0,MAX86915 RED
1678,1.13748921E14,377637.0,MAX86915 IR
1678,1.13748921E14,362634.0,MAX86915 RED
1679,1.13748937E14,377594.0,MAX86915 IR
1679,1.13748937E14,362608.0,MAX86915 RED
1680,1.13748946E14,377395.0,MAX86915 IR
1680,1.13748946E14,362444.0,MAX86915 RED
1681,1.13748954E14,376967.0,MAX86915 IR
1681,1.13748954E14,362171.0,MAX86915 RED
1682,1.13748962E14,376340.0,MAX86915 IR
1682,1.13748962E14,361805.0,MAX86915 RED
1683,1.13748971E14,375667.0,MAX86915 IR
1683,1.13748971E14,361422.0,MAX86915 RED
1684,1.13748979E14,374916.0,MAX86915 IR
1684,1.13748979E14,361065.0,MAX86915 RED
1685,1.13748996E14,374331.0,MAX86915 IR
1685,1.13748996E14,360767.0,MAX86915 RED
1686,1.13749004E14,373811.0,MAX86915 IR
1686,1.13749004E14,360507.0,MAX86915 RED
1687,1.13749013E14,373379.0,MAX86915 IR
1687,1.13749013E14,360284.0,MAX86915 RED
1688,1.13749021E14,373101.0,MAX86915 IR
1688,1.13749021E14,360135.0,MAX86915 RED
1689,1.1374903E14,372892.0,MAX86915 IR
1689,1.1374903E14,360054.0,MAX86915 RED
1690,1.13749046E14,372776.0,MAX86915 IR
1690,1.13749046E14,359987.0,MAX86915 RED
1691,1.13749055E14,372761.0,MAX86915 IR
1691,1.13749055E14,359982.0,MAX86915 RED
1692,1.13749063E14,372808.0,MAX86915 IR
1692,1.13749063E14,360000.0,MAX86915 RED
1693,1.13749071E14,372856.0,MAX86915 IR
1693,1.13749071E14,360064.0,MAX86915 RED
1694,1.1374908E14,372964.0,MAX86915 IR
1694,1.1374908E14,360049.0,MAX86915 RED
1695,1.13749097E14,373100.0,MAX86915 IR
1695,1.13749097E14,360142.0,MAX86915 RED
1696,1.13749105E14,373199.0,MAX86915 IR
1696,1.13749105E14,360238.0,MAX86915 RED
1697,1.13749113E14,373351.0,MAX86915 IR
1697,1.13749113E14,360313.0,MAX86915 RED
1698,1.13749122E14,373463.0,MAX86915 IR
1698,1.13749122E14,360405.0,MAX86915 RED
1699,1.1374913E14,373627.0,MAX86915 IR
1699,1.1374913E14,360431.0,MAX86915 RED
1700,1.13749139E14,373696.0,MAX86915 IR
1700,1.13749139E14,360439.0,MAX86915 RED
1701,1.13749155E14,373742.0,MAX86915 IR
1701,1.13749155E14,360509.0,MAX86915 RED
1702,1.13749164E14,373810.0,MAX86915 IR
1702,1.13749164E14,360517.0,MAX86915 RED
1703,1.13749172E14,373856.0,MAX86915 IR
1703,1.13749172E14,360518.0,MAX86915 RED
1704,1.13749181E14,373834.0,MAX86915 IR
1704,1.13749181E14,360528.0,MAX86915 RED
1705,1.13749189E14,373876.0,MAX86915 IR
1705,1.13749189E14,360562.0,MAX86915 RED
1706,1.13749206E14,373886.0,MAX86915 IR
1706,1.13749206E14,360512.0,MAX86915 RED
1707,1.13749214E14,373872.0,MAX86915 IR
1707,1.13749214E14,360510.0,MAX86915 RED
1708,1.13749222E14,373791.0,MAX86915 IR
1708,1.13749222E14,360462.0,MAX86915 RED
1709,1.13749231E14,373724.0,MAX86915 IR
1709,1.13749231E14,360406.0,MAX86915 RED
1710,1.13749239E14,373628.0,MAX86915 IR
1710,1.13749239E14,360372.0,MAX86915 RED
1711,1.13749256E14,373524.0,MAX86915 IR
1711,1.13749256E14,360295.0,MAX86915 RED
1712,1.13749264E14,373382.0,MAX86915 IR
1712,1.13749264E14,360234.0,MAX86915 RED
1713,1.13749273E14,373289.0,MAX86915 IR
1713,1.13749273E14,360138.0,MAX86915 RED
1714,1.13749281E14,373176.0,MAX86915 IR
1714,1.13749281E14,360059.0,MAX86915 RED
1715,1.1374929E14,373112.0,MAX86915 IR
1715,1.1374929E14,360051.0,MAX86915 RED
1716,1.13749306E14,373067.0,MAX86915 IR
1716,1.13749306E14,360036.0,MAX86915 RED
1717,1.13749315E14,373033.0,MAX86915 IR
1717,1.13749315E14,359975.0,MAX86915 RED
1718,1.13749323E14,372957.0,MAX86915 IR
1718,1.13749323E14,359989.0,MAX86915 RED
1719,1.13749332E14,372943.0,MAX86915 IR
1719,1.13749332E14,360009.0,MAX86915 RED
1720,1.1374934E14,372996.0,MAX86915 IR
1720,1.1374934E14,359989.0,MAX86915 RED
1721,1.13749348E14,373042.0,MAX86915 IR
1721,1.13749348E14,359992.0,MAX86915 RED
1722,1.13749365E14,373105.0,MAX86915 IR
1722,1.13749365E14,360094.0,MAX86915 RED
1723,1.13749373E14,373195.0,MAX86915 IR
1723,1.13749373E14,360094.0,MAX86915 RED
1724,1.13749382E14,373212.0,MAX86915 IR
1724,1.13749382E14,360066.0,MAX86915 RED
1725,1.1374939E14,373272.0,MAX86915 IR
1725,1.1374939E14,360132.0,MAX86915 RED
1726,1.13749399E14,373297.0,MAX86915 IR
1726,1.13749399E14,360153.0,MAX86915 RED
1727,1.13749415E14,373365.0,MAX86915 IR
1727,1.13749415E14,360167.0,MAX86915 RED
1728,1.13749424E14,373387.0,MAX86915 IR
1728,1.13749424E14,360151.0,MAX86915 RED
1729,1.13749432E14,373426.0,MAX86915 IR
1729,1.13749432E14,360136.0,MAX86915 RED
1730,1.13749441E14,373481.0,MAX86915 IR
1730,1.13749441E14,360150.0,MAX86915 RED
1731,1.13749449E14,373504.0,MAX86915 IR
1731,1.13749449E14,360222.0,MAX86915 RED
1732,1.13749466E14,373553.0,MAX86915 IR
1732,1.13749466E14,360208.0,MAX86915 RED
1733,1.13749474E14,373561.0,MAX86915 IR
1733,1.13749474E14,360220.0,MAX86915 RED
1734,1.13749483E14,373661.0,MAX86915 IR
1734,1.13749483E14,360251.0,MAX86915 RED
1735,1.13749491E14,373701.0,MAX86915 IR
1735,1.13749491E14,360316.0,MAX86915 RED
1736,1.13749499E14,373779.0,MAX86915 IR
1736,1.13749499E14,360363.0,MAX86915 RED
1737,1.13749516E14,373800.0,MAX86915 IR
1737,1.13749516E14,360370.0,MAX86915 RED
1738,1.13749524E14,373855.0,MAX86915 IR
1738,1.13749524E14,360356.0,MAX86915 RED
1739,1.13749533E14,373904.0,MAX86915 IR
1739,1.13749533E14,360396.0,MAX86915 RED
1740,1.13749541E14,373894.0,MAX86915 IR
1740,1.13749541E14,360341.0,MAX86915 RED
1741,1.1374955E14,373945.0,MAX86915 IR
1741,1.1374955E14,360409.0,MAX86915 RED
1742,1.13749566E14,373947.0,MAX86915 IR
1742,1.13749566E14,360388.0,MAX86915 RED
1743,1.13749575E14,373984.0,MAX86915 IR
1743,1.13749575E14,360405.0,MAX86915 RED
1744,1.13749583E14,374031.0,MAX86915 IR
1744,1.13749583E14,360415.0,MAX86915 RED
1745,1.13749592E14,374075.0,MAX86915 IR
1745,1.13749592E14,360379.0,MAX86915 RED
1746,1.137496E14,374113.0,MAX86915 IR
1746,1.137496E14,360455.0,MAX86915 RED
1747,1.13749608E14,374150.0,MAX86915 IR
1747,1.13749608E14,360474.0,MAX86915 RED
1748,1.13749625E14,374180.0,MAX86915 IR
1748,1.13749625E14,360474.0,MAX86915 RED
1749,1.13749634E14,374158.0,MAX86915 IR
1749,1.13749634E14,360530.0,MAX86915 RED
1750,1.13749642E14,374212.0,MAX86915 IR
1750,1.13749642E14,360469.0,MAX86915 RED
1751,1.1374965E14,374137.0,MAX86915 IR
1751,1.1374965E14,360463.0,MAX86915 RED
1752,1.13749659E14,374114.0,MAX86915 IR
1752,1.13749659E14,360448.0,MAX86915 RED
1753,1.13749675E14,374078.0,MAX86915 IR
1753,1.13749675E14,360385.0,MAX86915 RED
1754,1.13749684E14,374073.0,MAX86915 IR
1754,1.13749684E14,360337.0,MAX86915 RED
1755,1.13749692E14,374053.0,MAX86915 IR
1755,1.13749692E14,360358.0,MAX86915 RED
1756,1.13749701E14,374008.0,MAX86915 IR
1756,1.13749701E14,360306.0,MAX86915 RED
1757,1.13749709E14,374056.0,MAX86915 IR
1757,1.13749709E14,360343.0,MAX86915 RED
1758,1.13749717E14,374113.0,MAX86915 IR
1758,1.13749717E14,360396.0,MAX86915 RED
1759,1.13749734E14,374171.0,MAX86915 IR
1759,1.13749734E14,360427.0,MAX86915 RED
1760,1.13749743E14,374243.0,MAX86915 IR
1760,1.13749743E14,360461.0,MAX86915 RED
1761,1.13749751E14,374315.0,MAX86915 IR
1761,1.13749751E14,360446.0,MAX86915 RED
1762,1.13749759E14,374377.0,MAX86915 IR
1762,1.13749759E14,360521.0,MAX86915 RED
1763,1.13749768E14,374417.0,MAX86915 IR
1763,1.13749768E14,360534.0,MAX86915 RED
1764,1.13749785E14,374415.0,MAX86915 IR
1764,1.13749785E14,360540.0,MAX86915 RED
1765,1.13749793E14,374416.0,MAX86915 IR
1765,1.13749793E14,360522.0,MAX86915 RED
1766,1.13749801E14,374501.0,MAX86915 IR
1766,1.13749801E14,360554.0,MAX86915 RED
1767,1.1374981E14,374530.0,MAX86915 IR
1767,1.1374981E14,360555.0,MAX86915 RED
1768,1.13749818E14,374531.0,MAX86915 IR
1768,1.13749818E14,360542.0,MAX86915 RED
1769,1.13749835E14,374540.0,MAX86915 IR
1769,1.13749835E14,360570.0,MAX86915 RED
1770,1.13749843E14,374572.0,MAX86915 IR
1770,1.13749843E14,360561.0,MAX86915 RED
1771,1.13749852E14,374614.0,MAX86915 IR
1771,1.13749852E14,360586.0,MAX86915 RED
1772,1.1374986E14,374618.0,MAX86915 IR
1772,1.1374986E14,360582.0,MAX86915 RED
1773,1.13749868E14,374598.0,MAX86915 IR
1773,1.13749868E14,360592.0,MAX86915 RED
1774,1.13749885E14,374621.0,MAX86915 IR
1774,1.13749885E14,360498.0,MAX86915 RED
1775,1.13749894E14,374592.0,MAX86915 IR
1775,1.13749894E14,360553.0,MAX86915 RED
1776,1.13749902E14,374580.0,MAX86915 IR
1776,1.13749902E14,360516.0,MAX86915 RED
1777,1.1374991E14,374578.0,MAX86915 IR
1777,1.1374991E14,360520.0,MAX86915 RED
1778,1.13749919E14,374554.0,MAX86915 IR
1778,1.13749919E14,360527.0,MAX86915 RED
1779,1.13749927E14,374560.0,MAX86915 IR
1779,1.13749927E14,360484.0,MAX86915 RED
1780,1.13749944E14,374553.0,MAX86915 IR
1780,1.13749944E14,360476.0,MAX86915 RED
1781,1.13749952E14,374561.0,MAX86915 IR
1781,1.13749952E14,360477.0,MAX86915 RED
1782,1.13749961E14,374560.0,MAX86915 IR
1782,1.13749961E14,360459.0,MAX86915 RED
1783,1.13749969E14,374539.0,MAX86915 IR
1783,1.13749969E14,360428.0,MAX86915 RED
1784,1.13749977E14,374568.0,MAX86915 IR
1784,1.13749977E14,360503.0,MAX86915 RED
1785,1.13749994E14,374618.0,MAX86915 IR
1785,1.13749994E14,360482.0,MAX86915 RED
1786,1.13750003E14,374672.0,MAX86915 IR
1786,1.13750003E14,360538.0,MAX86915 RED
1787,1.13750011E14,374675.0,MAX86915 IR
1787,1.13750011E14,360510.0,MAX86915 RED
1788,1.13750019E14,374770.0,MAX86915 IR
1788,1.13750019E14,360548.0,MAX86915 RED
1789,1.13750028E14,374792.0,MAX86915 IR
1789,1.13750028E14,360564.0,MAX86915 RED
1790,1.13750045E14,374852.0,MAX86915 IR
1790,1.13750045E14,360606.0,MAX86915 RED
1791,1.13750053E14,374875.0,MAX86915 IR
1791,1.13750053E14,360618.0,MAX86915 RED
1792,1.13750061E14,374932.0,MAX86915 IR
1792,1.13750061E14,360639.0,MAX86915 RED
1793,1.1375007E14,374957.0,MAX86915 IR
1793,1.1375007E14,360656.0,MAX86915 RED
1794,1.13750078E14,375010.0,MAX86915 IR
1794,1.13750078E14,360695.0,MAX86915 RED
1795,1.13750095E14,375049.0,MAX86915 IR
1795,1.13750095E14,360702.0,MAX86915 RED
1796,1.13750103E14,375061.0,MAX86915 IR
1796,1.13750103E14,360699.0,MAX86915 RED
1797,1.13750112E14,375014.0,MAX86915 IR
1797,1.13750112E14,360632.0,MAX86915 RED
1798,1.1375012E14,374878.0,MAX86915 IR
1798,1.1375012E14,360552.0,MAX86915 RED
1799,1.13750128E14,374508.0,MAX86915 IR
1799,1.13750128E14,360299.0,MAX86915 RED
1800,1.13750137E14,373912.0,MAX86915 IR
1800,1.13750137E14,359901.0,MAX86915 RED
1801,1.13750154E14,373176.0,MAX86915 IR
1801,1.13750154E14,359487.0,MAX86915 RED
1802,1.13750162E14,372392.0,MAX86915 IR
1802,1.13750162E14,359118.0,MAX86915 RED
1803,1.1375017E14,371741.0,MAX86915 IR
1803,1.1375017E14,358763.0,MAX86915 RED
1804,1.13750179E14,371205.0,MAX86915 IR
1804,1.13750179E14,358490.0,MAX86915 RED
1805,1.13750187E14,370865.0,MAX86915 IR
1805,1.13750187E14,358391.0,MAX86915 RED
1806,1.13750204E14,370674.0,MAX86915 IR
1806,1.13750204E14,358247.0,MAX86915 RED
1807,1.13750212E14,370516.0,MAX86915 IR
1807,1.13750212E14,358260.0,MAX86915 RED
1808,1.13750221E14,370481.0,MAX86915 IR
1808,1.13750221E14,358288.0,MAX86915 RED
1809,1.13750229E14,370405.0,MAX86915 IR
1809,1.13750229E14,358240.0,MAX86915 RED
1810,1.13750238E14,370385.0,MAX86915 IR
1810,1.13750238E14,358260.0,MAX86915 RED
1811,1.13750254E14,370384.0,MAX86915 IR
1811,1.13750254E14,358241.0,MAX86915 RED
1812,1.13750263E14,370374.0,MAX86915 IR
1812,1.13750263E14,358264.0,MAX86915 RED
1813,1.13750271E14,370472.0,MAX86915 IR
1813,1.13750271E14,358309.0,MAX86915 RED
1814,1.13750279E14,370604.0,MAX86915 IR
1814,1.13750279E14,358371.0,MAX86915 RED
1815,1.13750288E14,370737.0,MAX86915 IR
1815,1.13750288E14,358422.0,MAX86915 RED
1816,1.13750305E14,370926.0,MAX86915 IR
1816,1.13750305E14,358503.0,MAX86915 RED
1817,1.13750313E14,371062.0,MAX86915 IR
1817,1.13750313E14,358575.0,MAX86915 RED
1818,1.13750321E14,371150.0,MAX86915 IR
1818,1.13750321E14,358658.0,MAX86915 RED
1819,1.1375033E14,371225.0,MAX86915 IR
1819,1.1375033E14,358693.0,MAX86915 RED
1820,1.13750338E14,371243.0,MAX86915 IR
1820,1.13750338E14,358687.0,MAX86915 RED
1821,1.13750347E14,371223.0,MAX86915 IR
1821,1.13750347E14,358668.0,MAX86915 RED
1822,1.13750363E14,371137.0,MAX86915 IR
1822,1.13750363E14,358578.0,MAX86915 RED
1823,1.13750372E14,371112.0,MAX86915 IR
1823,1.13750372E14,358597.0,MAX86915 RED
1824,1.1375038E14,371083.0,MAX86915 IR
1824,1.1375038E14,358567.0,MAX86915 RED
1825,1.13750389E14,371091.0,MAX86915 IR
1825,1.13750389E14,358562.0,MAX86915 RED
1826,1.13750397E14,371083.0,MAX86915 IR
1826,1.13750397E14,358573.0,MAX86915 RED
1827,1.13750414E14,371088.0,MAX86915 IR
1827,1.13750414E14,358565.0,MAX86915 RED
1828,1.13750422E14,371067.0,MAX86915 IR
1828,1.13750422E14,358511.0,MAX86915 RED
1829,1.1375043E14,371067.0,MAX86915 IR
1829,1.1375043E14,358523.0,MAX86915 RED
1830,1.13750439E14,371090.0,MAX86915 IR
1830,1.13750439E14,358519.0,MAX86915 RED
1831,1.13750447E14,371061.0,MAX86915 IR
1831,1.13750447E14,358501.0,MAX86915 RED
1832,1.13750464E14,371057.0,MAX86915 IR
1832,1.13750464E14,358498.0,MAX86915 RED
1833,1.13750472E14,371037.0,MAX86915 IR
1833,1.13750472E14,358455.0,MAX86915 RED
1834,1.13750481E14,371011.0,MAX86915 IR
1834,1.13750481E14,358451.0,MAX86915 RED
1835,1.13750489E14,370989.0,MAX86915 IR
1835,1.13750489E14,358448.0,MAX86915 RED
1836,1.13750498E14,370947.0,MAX86915 IR
1836,1.13750498E14,358409.0,MAX86915 RED
1837,1.13750506E14,370941.0,MAX86915 IR
1837,1.13750506E14,358429.0,MAX86915 RED
1838,1.13750523E14,370953.0,MAX86915 IR
1838,1.13750523E14,358437.0,MAX86915 RED
1839,1.13750531E14,370917.0,MAX86915 IR
1839,1.13750531E14,358425.0,MAX86915 RED
1840,1.1375054E14,370911.0,MAX86915 IR
1840,1.1375054E14,358402.0,MAX86915 RED
1841,1.13750548E14,370890.0,MAX86915 IR
1841,1.13750548E14,358375.0,MAX86915 RED
1842,1.13750556E14,370857.0,MAX86915 IR
1842,1.13750556E14,358337.0,MAX86915 RED
1843,1.13750573E14,370869.0,MAX86915 IR
1843,1.13750573E14,358357.0,MAX86915 RED
1844,1.13750581E14,370898.0,MAX86915 IR
1844,1.13750581E14,358352.0,MAX86915 RED
1845,1.1375059E14,370951.0,MAX86915 IR
1845,1.1375059E14,358330.0,MAX86915 RED
1846,1.13750598E14,370998.0,MAX86915 IR
1846,1.13750598E14,358387.0,MAX86915 RED
1847,1.13750607E14,371112.0,MAX86915 IR
1847,1.13750607E14,358478.0,MAX86915 RED
1848,1.13750623E14,371238.0,MAX86915 IR
1848,1.13750623E14,358514.0,MAX86915 RED
1849,1.13750632E14,371395.0,MAX86915 IR
1849,1.13750632E14,358595.0,MAX86915 RED
1850,1.1375064E14,371513.0,MAX86915 IR
1850,1.1375064E14,358644.0,MAX86915 RED
1851,1.13750649E14,371623.0,MAX86915 IR
1851,1.13750649E14,358750.0,MAX86915 RED
1852,1.13750657E14,371682.0,MAX86915 IR
1852,1.13750657E14,358753.0,MAX86915 RED
1853,1.13750665E14,371733.0,MAX86915 IR
1853,1.13750665E14,358760.0,MAX86915 RED
1854,1.13750682E14,371804.0,MAX86915 IR
1854,1.13750682E14,358795.0,MAX86915 RED
1855,1.1375069E14,371878.0,MAX86915 IR
1855,1.1375069E14,358850.0,MAX86915 RED
1856,1.13750699E14,371930.0,MAX86915 IR
1856,1.13750699E14,358882.0,MAX86915 RED
1857,1.13750707E14,371943.0,MAX86915 IR
1857,1.13750707E14,358859.0,MAX86915 RED
1858,1.13750716E14,371975.0,MAX86915 IR
1858,1.13750716E14,358907.0,MAX86915 RED
1859,1.13750732E14,371979.0,MAX86915 IR
1859,1.13750732E14,358870.0,MAX86915 RED
1860,1.13750741E14,371986.0,MAX86915 IR
